num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,status_type_link,status_type_photo,status_type_status,status_type_video
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
3,0,0,2,1,0,0,0,0,0.0,1.0,0.0,0.0
2,0,0,2,1,0,0,0,0,0.0,1.0,0.0,0.0
1,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0
11,6,1,8,9,1,0,0,0,0.0,0.0,0.0,1.0
7,0,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0
1,0,0,1,1,0,0,0,0,0.0,0.0,0.0,1.0
6,4,1,4,9,0,0,0,0,0.0,0.0,0.0,1.0
5,0,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0
4,0,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
10,0,0,8,3,0,0,0,3,0.0,1.0,0.0,0.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
4,0,0,4,1,0,0,0,0,0.0,1.0,0.0,0.0
8,6,1,6,5,0,0,0,0,0.0,0.0,0.0,1.0
6,0,0,5,0,0,0,0,0,0.0,1.0,0.0,0.0
3,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
6,5,0,5,5,0,0,0,0,0.0,0.0,0.0,1.0
1,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0
9,0,0,8,0,0,0,0,0,0.0,1.0,0.0,0.0
14,1,0,12,0,0,0,0,0,0.0,1.0,0.0,0.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
4,0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0
15,6,3,12,10,0,0,0,0,0.0,0.0,0.0,1.0
4,0,0,4,1,0,0,0,0,0.0,1.0,0.0,0.0
2,0,0,1,1,1,0,0,0,0.0,1.0,0.0,0.0
71,0,2,64,2,1,0,0,0,0.0,1.0,0.0,0.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
3,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
2,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
133,0,8,115,3,0,42,0,0,0.0,1.0,0.0,0.0
1,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0
3,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
2,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
3,0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0
2,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
1,0,0,1,1,0,0,0,0,0.0,1.0,0.0,0.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
5,0,0,4,0,0,0,0,0,0.0,0.0,0.0,1.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
3,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
2,0,0,2,0,0,0,0,0,0.0,0.0,0.0,1.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
2,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
2,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
28,0,0,25,1,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
1,0,0,0,2,0,0,0,0,0.0,1.0,0.0,0.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
112,5,0,98,5,13,0,0,0,0.0,1.0,0.0,0.0
209,123,60,147,183,6,21,0,3,0.0,0.0,0.0,1.0
79,1,0,69,6,6,0,0,0,0.0,1.0,0.0,0.0
54,13,5,42,31,0,4,0,0,0.0,0.0,0.0,1.0
263,188,96,187,213,12,27,4,3,0.0,0.0,0.0,1.0
67,1,0,59,3,4,0,0,0,0.0,1.0,0.0,0.0
54,17,7,42,23,3,10,0,0,0.0,0.0,0.0,1.0
242,155,77,172,195,10,19,12,16,0.0,0.0,0.0,1.0
132,0,9,118,5,0,4,0,0,0.0,1.0,0.0,0.0
37,8,3,29,19,0,4,0,0,0.0,0.0,0.0,1.0
52,11,5,40,28,3,4,0,0,0.0,0.0,0.0,1.0
245,172,87,161,258,14,27,8,10,0.0,0.0,0.0,1.0
386,1,0,339,26,9,15,0,0,0.0,1.0,0.0,0.0
186,3,0,165,5,9,0,0,0,0.0,1.0,0.0,0.0
39,1,0,35,2,1,0,0,0,0.0,1.0,0.0,0.0
162,97,69,114,145,4,8,0,0,0.0,0.0,0.0,1.0
61,41,8,45,41,0,15,0,3,0.0,0.0,0.0,1.0
193,142,77,133,181,7,19,4,3,0.0,0.0,0.0,1.0
75,1,0,62,2,4,44,4,0,0.0,1.0,0.0,0.0
120,1,0,105,6,10,4,0,0,0.0,1.0,0.0,0.0
182,124,69,124,171,9,21,12,6,0.0,0.0,0.0,1.0
108,0,11,74,3,26,195,0,0,0.0,0.0,0.0,1.0
55,1,0,47,5,1,0,12,0,0.0,0.0,1.0,0.0
225,156,80,158,196,4,15,12,10,0.0,0.0,0.0,1.0
177,93,60,116,198,3,8,4,16,0.0,0.0,0.0,1.0
174,115,65,100,252,9,25,8,0,0.0,0.0,0.0,1.0
62,21,15,46,42,0,4,0,0,0.0,0.0,0.0,1.0
213,168,88,143,216,4,31,0,6,0.0,0.0,0.0,1.0
76,1,0,67,4,6,2,0,0,0.0,1.0,0.0,0.0
180,88,143,130,129,4,31,16,6,0.0,0.0,0.0,1.0
90,1,0,80,5,0,0,0,0,0.0,1.0,0.0,0.0
510,2,0,448,37,24,0,0,0,0.0,1.0,0.0,0.0
55,1,0,48,5,4,0,0,0,0.0,1.0,0.0,0.0
70,45,12,46,78,1,4,0,3,0.0,0.0,0.0,1.0
172,131,67,114,181,9,10,4,3,0.0,0.0,0.0,1.0
189,158,90,117,237,13,17,4,3,0.0,0.0,0.0,1.0
41,1,0,36,3,0,2,0,0,0.0,1.0,0.0,0.0
194,167,89,112,229,82,32,12,6,0.0,0.0,0.0,1.0
223,89,85,165,151,7,15,4,10,0.0,0.0,0.0,1.0
120,1,0,106,4,6,2,0,0,0.0,1.0,0.0,0.0
149,95,74,105,127,6,13,12,6,0.0,0.0,0.0,1.0
150,2,0,133,6,9,0,0,0,0.0,1.0,0.0,0.0
45,0,0,40,3,1,0,0,0,0.0,1.0,0.0,0.0
53,25,5,41,33,0,0,4,0,0.0,0.0,0.0,1.0
176,165,92,124,152,7,8,8,13,0.0,0.0,0.0,1.0
229,225,121,157,214,12,19,12,10,0.0,0.0,0.0,1.0
61,2,0,54,1,9,0,0,0,0.0,1.0,0.0,0.0
65,41,20,47,45,4,4,8,3,0.0,0.0,0.0,1.0
115,49,42,85,79,4,15,0,0,0.0,0.0,0.0,1.0
64,7,5,51,26,4,2,0,0,0.0,0.0,0.0,1.0
178,170,100,119,179,9,15,8,13,0.0,0.0,0.0,1.0
178,96,124,131,132,9,11,0,3,0.0,0.0,0.0,1.0
58,2,0,50,5,10,0,0,0,0.0,1.0,0.0,0.0
122,4,1,107,9,6,0,0,0,0.0,1.0,0.0,0.0
62,0,0,55,6,0,0,0,0,0.0,1.0,0.0,0.0
123,0,0,104,5,40,2,4,0,0.0,1.0,0.0,0.0
159,1,0,140,6,16,0,0,0,0.0,1.0,0.0,0.0
100,2,0,86,18,0,6,0,0,0.0,0.0,1.0,0.0
294,1,1,261,8,14,0,0,0,0.0,1.0,0.0,0.0
92,1,1,80,6,9,2,0,0,0.0,1.0,0.0,0.0
83,0,4,53,0,19,185,4,6,0.0,1.0,0.0,0.0
59,1,0,53,3,0,0,0,0,0.0,1.0,0.0,0.0
73,2,0,64,4,7,2,0,0,0.0,1.0,0.0,0.0
63,1,0,56,1,6,0,0,0,0.0,1.0,0.0,0.0
39,0,0,33,5,10,0,0,0,0.0,1.0,0.0,0.0
76,0,0,66,4,7,2,0,0,0.0,1.0,0.0,0.0
88,0,5,68,0,1,109,0,0,0.0,1.0,0.0,0.0
91,2,0,79,3,14,2,0,0,0.0,1.0,0.0,0.0
29,0,0,26,2,0,0,0,0,0.0,1.0,0.0,0.0
27,0,0,24,1,0,2,0,0,0.0,1.0,0.0,0.0
53,0,0,47,3,3,0,0,0,0.0,1.0,0.0,0.0
34,0,0,30,1,0,0,0,0,0.0,1.0,0.0,0.0
38,0,0,33,3,4,0,0,0,0.0,1.0,0.0,0.0
61,1,0,50,0,17,4,4,39,0.0,1.0,0.0,0.0
32,0,4,28,0,3,6,0,0,0.0,1.0,0.0,0.0
45,0,0,40,1,3,0,0,0,0.0,1.0,0.0,0.0
171,1,0,147,21,17,2,0,0,0.0,1.0,0.0,0.0
66,1,1,58,5,6,0,0,0,0.0,1.0,0.0,0.0
52,1,0,45,3,6,0,0,0,0.0,1.0,0.0,0.0
135,2,1,120,7,3,0,0,0,0.0,1.0,0.0,0.0
41,0,0,36,4,4,0,0,0,0.0,1.0,0.0,0.0
61,1,0,54,4,3,0,0,0,0.0,1.0,0.0,0.0
76,1,0,65,5,14,0,0,0,0.0,1.0,0.0,0.0
39,1,0,34,4,3,0,0,0,0.0,1.0,0.0,0.0
65,1,0,58,5,1,0,0,0,0.0,1.0,0.0,0.0
86,2,0,75,7,6,0,0,0,0.0,1.0,0.0,0.0
45,1,0,40,2,0,0,0,0,0.0,1.0,0.0,0.0
64,1,0,54,0,12,13,0,0,0.0,1.0,0.0,0.0
61,1,0,53,4,7,0,0,0,0.0,1.0,0.0,0.0
47,0,0,40,6,1,0,16,0,0.0,1.0,0.0,0.0
38,0,0,34,2,0,0,0,0,0.0,1.0,0.0,0.0
12,0,0,10,1,1,0,0,0,0.0,1.0,0.0,0.0
80,1,0,70,4,9,0,4,0,0.0,1.0,0.0,0.0
84,2,1,73,5,13,0,0,0,0.0,1.0,0.0,0.0
84,2,0,73,8,9,0,0,0,0.0,1.0,0.0,0.0
200,1,0,165,37,55,0,0,0,0.0,1.0,0.0,0.0
29,0,0,26,2,0,0,0,0,0.0,1.0,0.0,0.0
17,0,0,15,0,0,0,0,0,0.0,1.0,0.0,0.0
27,0,0,24,1,6,0,0,0,0.0,1.0,0.0,0.0
65,1,0,58,2,3,0,0,0,0.0,1.0,0.0,0.0
27,0,0,24,1,6,0,0,0,0.0,1.0,0.0,0.0
25,0,0,22,2,1,2,0,0,0.0,1.0,0.0,0.0
20,0,0,18,0,4,0,4,0,0.0,1.0,0.0,0.0
75,2,0,66,3,4,0,0,0,0.0,1.0,0.0,0.0
26,0,0,22,6,0,0,0,0,0.0,1.0,0.0,0.0
20,0,0,17,0,4,0,4,0,0.0,1.0,0.0,0.0
35,0,0,30,0,9,0,0,0,0.0,1.0,0.0,0.0
73,1,0,62,11,6,0,0,0,0.0,1.0,0.0,0.0
35,0,0,30,4,0,0,0,0,0.0,1.0,0.0,0.0
15,0,0,14,1,1,0,0,0,0.0,1.0,0.0,0.0
52,0,0,46,3,1,4,0,0,0.0,1.0,0.0,0.0
11,0,0,10,3,0,0,0,0,0.0,1.0,0.0,0.0
25,0,0,22,3,0,0,0,0,0.0,0.0,1.0,0.0
33,1,0,28,4,10,0,0,0,0.0,1.0,0.0,0.0
92,1,0,79,9,9,2,0,0,0.0,1.0,0.0,0.0
23,0,0,21,2,0,0,0,0,0.0,0.0,1.0,0.0
40,0,0,35,4,0,0,0,0,0.0,1.0,0.0,0.0
22,0,0,20,0,1,0,0,0,0.0,1.0,0.0,0.0
21,0,0,19,2,0,0,0,0,0.0,1.0,0.0,0.0
34,0,0,30,3,0,0,0,0,0.0,0.0,1.0,0.0
19,0,0,16,0,0,0,31,3,0.0,0.0,1.0,0.0
67,2,1,58,4,9,0,0,0,0.0,1.0,0.0,0.0
19,0,0,17,2,3,0,0,0,0.0,1.0,0.0,0.0
32,0,0,28,1,4,0,0,0,0.0,1.0,0.0,0.0
15,0,0,13,0,3,2,4,0,0.0,0.0,1.0,0.0
33,20,7,23,29,0,4,0,0,0.0,0.0,0.0,1.0
44,23,9,32,34,1,6,8,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
4,0,0,3,1,0,0,0,0,0.0,0.0,0.0,1.0
2,0,0,2,0,0,0,0,0,0.0,0.0,0.0,1.0
26,12,5,19,19,0,2,4,0,0.0,0.0,0.0,1.0
33,14,5,24,26,1,6,4,0,0.0,0.0,0.0,1.0
5,0,0,5,0,0,0,0,0,0.0,0.0,0.0,1.0
6,0,0,5,0,0,0,0,0,0.0,0.0,0.0,1.0
40,17,7,24,50,1,10,0,6,0.0,0.0,0.0,1.0
4,0,0,4,0,0,0,0,0,0.0,0.0,0.0,1.0
5,0,0,4,0,0,0,0,0,0.0,0.0,0.0,1.0
35,27,6,23,37,0,4,8,0,0.0,0.0,0.0,1.0
39,19,6,29,25,3,6,0,0,0.0,0.0,0.0,1.0
9,0,0,8,0,0,0,0,0,0.0,0.0,0.0,1.0
53,41,22,38,43,1,6,0,0,0.0,0.0,0.0,1.0
18,6,1,14,9,0,0,0,0,0.0,0.0,0.0,1.0
33,8,8,24,27,1,0,0,3,0.0,0.0,0.0,1.0
46,24,10,33,37,4,2,0,3,0.0,0.0,0.0,1.0
1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0
26,14,4,20,16,0,4,0,0,0.0,0.0,0.0,1.0
36,10,3,27,25,1,0,0,0,0.0,0.0,0.0,1.0
38,24,7,28,26,3,0,4,3,0.0,0.0,0.0,1.0
69,0,0,61,4,1,2,0,0,0.0,1.0,0.0,0.0
35,12,4,26,21,1,4,0,0,0.0,0.0,0.0,1.0
5,0,0,4,1,0,0,0,0,0.0,0.0,0.0,1.0
46,29,7,32,40,0,4,4,3,0.0,0.0,0.0,1.0
16,11,2,12,11,0,0,0,0,0.0,0.0,0.0,1.0
28,9,6,20,25,0,0,0,0,0.0,0.0,0.0,1.0
31,18,5,22,28,0,2,0,0,0.0,0.0,0.0,1.0
14,0,0,13,0,0,0,0,0,0.0,1.0,0.0,0.0
5,0,0,4,1,0,0,0,0,0.0,0.0,0.0,1.0
34,24,5,23,35,0,0,0,0,0.0,0.0,0.0,1.0
19,10,3,15,13,0,0,0,0,0.0,0.0,0.0,1.0
28,8,5,19,28,0,0,0,0,0.0,0.0,0.0,1.0
4,0,0,4,0,0,0,0,0,0.0,0.0,0.0,1.0
32,14,3,21,35,1,2,0,0,0.0,0.0,0.0,1.0
9,0,0,8,0,0,0,0,0,0.0,1.0,0.0,0.0
43,18,5,31,34,3,6,0,0,0.0,0.0,0.0,1.0
11,3,1,8,8,0,0,0,0,0.0,0.0,0.0,1.0
6,0,0,5,1,0,0,0,0,0.0,0.0,0.0,1.0
22,10,6,15,18,1,2,0,3,0.0,0.0,0.0,1.0
7,0,0,6,0,0,0,0,0,0.0,0.0,0.0,1.0
28,18,5,21,22,0,2,0,0,0.0,0.0,0.0,1.0
26,10,4,20,18,0,0,0,0,0.0,0.0,0.0,1.0
7,0,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0
6,0,0,5,0,0,0,0,0,0.0,0.0,0.0,1.0
3,0,0,2,0,0,0,0,0,0.0,0.0,0.0,1.0
24,22,5,16,25,1,0,0,0,0.0,0.0,0.0,1.0
106,0,1,95,1,3,0,0,0,0.0,1.0,0.0,0.0
3,0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0
7,0,1,7,0,0,0,0,0,0.0,1.0,0.0,0.0
1,0,1,1,0,0,0,0,0,0.0,1.0,0.0,0.0
1,0,1,1,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0
5,0,0,5,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1,0,0,1,1,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
2,0,0,2,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0
1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0
1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
